dpto_ccdgo;mpio_ccdgo;mpio_cdpmp;clas_ccdgo;setr_ccdgo;setr_ccnct;secr_ccdgo;secr_ccnct;zu_ccdgo;zu_cdivi;setu_ccdgo;setu_ccnct;secu_ccdgo;secu_ccnct;manz_ccdgo;manz_ccnct;manz_cag;tipo_ctstr;cod_ctstr;manz_nano;manz_nid;manz_nfe;manz_tipo;fuen_actlz;tipo_imgn;ano_fuente;tipo_actlz;ano_actlz;revi_campo;manz_narea;manz_lati;manz_long;shape_Leng;MANZ_VIV;FT_ACT_VIV;Shape_Le_1;Shape_Area;ID_unico;sum_22HOM;sum_23HOM;sum_24HOM;sum_25HOM;sum_22LP;sum_23LP;sum_24LP;sum_25LP;sum_22VI;sum_23VI;sum_24VI;sum_25VI;sum_22DS;sum_23DS;sum_24DS;sum_25DS;sum_22HP;sum_23HP;sum_24HP;sum_25HP;sum_22HR;sum_23HR;sum_24HR;sum_25HR;sum_22HC;sum_23HC;sum_24HC;sum_25HC;sum_22HA;sum_23HA;sum_24HA;sum_25HA;sum_22HM;sum_23HM;sum_24HM;sum_25HM;sum_22SS;sum_23SS;sum_24SS;sum_25SS;sum_22SE;sum_23SE;sum_24SE;sum_25SE;sum_22EX;sum_23EX;sum_24EX;sum_25EX;sum_22TR;sum_23TR;sum_24TR;sum_25TR;geom;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.58218974;12.58218448;12.58218353;12.58218201;12.58217275;12.58217298;12.58217295;12.58217236;12.58217231;12.58217214;12.58216784;12.58216587;12.58216445;12.5821569;12.58215488;12.58215424;12.58215032;12.58214862;12.58214839;12.58212991;12.58212859;12.58211902;12.58211925;12.58211457;12.58210842;12.5821084;12.58210832;12.58210845; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.58211695;12.5821498;12.58217675;12.58218461;12.58219174;12.58220056;12.58220552;12.58220579;12.58222762;12.58223797;12.58227416;12.58229464;12.58229943;12.58229955;12.58230022;12.58231608;12.58231708;12.58231714;12.58231855;12.58232942;12.58233605;12.58233631;12.58234889;12.58235956;12.58235854;12.58235839;12.5823585;12.58235861; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5823653;12.58237322;12.58238204;12.58238421;12.58238731;12.58239443;12.58240191;12.58240413; 12.58240427144));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;1;0;880011000;0;88001100000;0;88001000;4;8.80011E+17;17;8.80011E+19;44;8.80011E+21;961569;IGAC;0;2023;NA;NA;NA;NA;NA;0;NA;0;NA;12894.5957;12.56729596;-81.7103385;0.007000967;42;RECUENTO 2021;0.007000966;1.05E-06;387698;0;0;0;0;0;0;1;0;1;1;3;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7101037189115;-81.71026834;-81.7103115;-81.71041144;-81.71041144;-81.7104181;-81.71052946;-81.71062845;-81.71069793;-81.71071791;-81.71075503;-81.71082071;-81.71083521;-81.71084876;-81.71084653;-81.71072612;-81.71062418;-81.71053864;-81.7102229;-81.71021001;-81.71018214;-81.71019383;-81.71016768;-81.71000452;-81.70993381;-81.70987637;-81.70986307; ;
-81.70983525;-81.70983696;-81.70983168;-81.70984122;-81.70985951;-81.70998898;-81.71004393;-81.71005689;-81.71047283;-81.71048948;-81.7105918;-81.71056087;-81.71047283;-81.71011657;-81.71005959;-81.71004599;-81.70998142;-81.70992965;-81.70980016;-81.70979599;-81.70977885;-81.70980251;-81.70992784;-81.70998565;-81.7099935;-81.71000812;-81.71005809; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.71014589;-81.71021513;-81.71023155;-81.71006309;-81.71001296;-81.71010372;12.56685194;12.56667237;12.5665936;12.56660978;12.56659074;12.56658598;12.56658503;12.56660026;12.5666212;12.56663928;12.5667297;12.56690578;12.56699385;12.56703898;12.56714897;12.56754416;12.5677966;12.56799667;12.56796216;12.56763942;12.56763623;12.56795351; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5679569;12.56794235;12.5679376;12.56769536;12.56763924;12.56753814;12.56750084;12.56743584;12.56740422;12.56739271;12.56739206;12.56739179;12.56740351;12.5675292;12.5675292;12.56730553;12.5672865;12.56748875;12.56737768;12.56736303;12.56736472;12.56736543;12.56736601;12.56736744;12.56734627;12.56716781;12.56711276;12.56702793; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.56697842;12.56696099;12.56697241;12.56698097;12.5670081;12.56703094;12.56699953;12.56695456;12.56693946; 12.566851940065));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;564;88564;2;4;885642004;1;88564200401;4;88564004;1;8.85642E+17;1;8.85642E+19;4;8.85642E+21;962210;IGAC;0;2023;NA;NA;NA;NA;NA;0;NA;0;NA;38791.1192;13.35485187;-81.39283091;0.010728224;10;VIV_CNPV2018;0.010728225;3.19E-06;388613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.393216605362;-81.39342435;-81.39340823;-81.39340823;-81.39342964;-81.39347248;-81.393551;-81.39356075;-81.39364737;-81.39369376;-81.3937366;-81.39379013;-81.39381869;-81.39381869;-81.39379013;-81.39370447;-81.39366782;-81.39366164;-81.3935974;-81.39353672;-81.39348675;-81.39346863;-81.39345106;-81.39344225;-81.39343321;-81.39341996;-81.39340109; ;
-81.39338325;-81.39338681;-81.39345106;-81.39348318;-81.39347943;-81.39344898;-81.39337695;-81.39330857;-81.39326559;-81.39321088;-81.39316595;-81.39312881;-81.39310536;-81.39309754;-81.39306235;-81.39303891;-81.39301545;-81.39301739;-81.39303301;-81.39308771;-81.39315608;-81.39320882;-81.39327132;-81.39329476;-81.39329475;-81.39328694;-81.3932674; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.39324786;-81.3932166;-81.39316971;-81.39313845;-81.39306421;-81.39299193;-81.39283368;-81.39276335;-81.3927184;-81.39269886;-81.39266369;-81.39262267;-81.39255233;-81.39251911;-81.39247513;-81.39235231;-81.3922312;-81.39204172;-81.39192647;-81.39203784;-81.39215117;-81.39222151;-81.39226449;-81.39226841;-81.39226841;-81.39227428;-81.39228406; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.39230946;-81.39234854;-81.39244427;-81.39249116;-81.39250289;-81.39251657;-81.39250292;-81.39249708;-81.39250101;-81.39248735;-81.39246002;-81.39244833;-81.39243663;-81.39243078;-81.39245228;-81.39249722;-81.39258904;-81.3926457;-81.39268055;-81.39273771;-81.39278706;-81.39285426;-81.3929137;-81.39298848;-81.3930494;-81.39310205;-81.3931368; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.39318506;-81.39320431;-81.39320818;-81.39320886;-81.39321025;-81.39321661;13.35282232;13.35291084;13.35295114;13.3530368;13.3530939;13.35315458;13.35320098;13.35320459;13.35323667;13.35330092;13.35334732;13.35342584;13.35352221;13.3536043;13.35365784;13.35364356;13.35362523;13.35362214;13.3536043;13.35361144;13.35363999;13.35366718; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.35369353;13.35371644;13.35373993;13.35377968;13.3538363;13.35391125;13.35395765;13.35400762;13.35405759;13.35409652;13.3541384;13.35421493;13.35426466;13.3543469;13.35445592;13.35453626;13.35473326;13.35480977;13.35491306;13.35512537;13.35524013;13.35539124;13.35548687;13.35553661;13.3555653;13.35558252;13.35559209;13.35565331;13.35569539; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.35576042;13.3558178;13.35585988;13.35591344;13.3559823;13.35607028;13.35612;13.3561506;13.35619841;13.35637437;13.35650061;13.35661919;13.35667275;13.35676073;13.35682385;13.35695773;13.35702659;13.357117;13.35704123;13.35695897;13.35688053;13.35681739;13.35660126;13.35636601;13.35622256;13.35612501;13.35606572;13.35599686;13.35587445; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.35579985;13.35572525;13.35565257;13.3555359;13.35546131;13.3554001;13.35528534;13.35504242;13.35485115;13.35462927;13.35443225;13.35422185;13.35396554;13.35376661;13.35360211;13.35353517;13.35346823;13.35336686;13.35327888;13.35324829;13.35321434;13.35317873;13.35315588;13.35313327;13.35310451;13.35306665;13.35301194;13.35294256;13.35287089; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.352829;13.35282058;13.35281902;13.35281961; 13.3528223202939));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;1;0;880011000;0;88001100000;0;88001000;2;8.80011E+17;5;8.80011E+19;36;8.80011E+21;961630;IGAC;8.8001E+12;2023;NA;NA;NA;NA;NA;0;NA;0;NA;1012.568325;12.58310389;-81.70895464;0.001202984;14;FUENTES SECUNDARIAS 2020;0.001202984;8.28E-08;393454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7088236688772;-81.70897668;-81.70898301;-81.70899119;-81.70900771;-81.70902147;-81.70903556;-81.7090493;-81.70906309;-81.70907699;-81.70909208;-81.70910493;-81.70912017;-81.70902699;-81.70902678;-81.70893112;-81.7089308;-81.70891513;-81.70890138;-81.70888632;-81.70887284;-81.7088575;-81.70884372;-81.70883378;-81.7088144;-81.70882367;12.58291999; ;
12.58287723;12.58289372;12.582915;12.58295799;12.58299549;12.58303387;12.58307128;12.58310887;12.58314549;12.58318526;12.58321914;12.5832593;12.58329478;12.58329486;12.58333124;12.58333136;12.58329056;12.58325476;12.5832155;12.58318034;12.58314043;12.5831046;12.58307874;12.58302832; 12.5829199876674));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;1;0;880011000;0;88001100000;0;88001000;2;8.80011E+17;13;8.80011E+19;9;8.80011E+21;961463;IGAC;8.8001E+12;2023;NA;NA;NA;NA;NA;0;NA;0;NA;1115.570137;12.57263063;-81.70940268;0.001514795;7;RECUENTO 2021;0.001514797;9.12E-08;393455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7094315746074;-81.70937133;-81.70937075;-81.70931358;-81.70931263;-81.70930878;-81.70923979;-81.70923401;-81.70909733;-81.70912971;-81.70917308;-81.70927327;-81.70930717;-81.70930685;-81.70934837;-81.70938662;-81.70941316;-81.70944621;-81.70946696;-81.70950757;-81.70950767;-81.7095363;-81.70956385;-81.70956422;-81.7095675;-81.70956759;-81.70959336; ;
-81.70962596;-81.70962845;-81.70966936;-81.70970562;-81.70968986;-81.70967567;-81.70963389;-81.70955794;-81.70952801;-81.70949328;-81.7094833;-81.70945606;-81.70943157;12.57273123;12.57270099;12.5727028;12.57267278;12.57267233;12.57267052;12.57263312;12.57263035;12.57256491;12.57250722;12.57242993;12.57247979;12.57249665;12.57249828;12.57251987; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.57253975;12.57255304;12.5725696;12.57257919;12.57259797;12.57259801;12.57261267;12.57262677;12.57262696;12.57262866;12.57262871;12.57264139;12.57265744;12.57265224;12.57267083;12.57268731;12.57272045;12.5727484;12.5728307;12.57279256;12.57277797;12.57276104;12.57275622;12.57274306; 12.5727312309616));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;1;0;880011000;0;88001100000;0;88001000;2;8.80011E+17;20;8.80011E+19;23;8.80011E+21;961492;IGAC;8.8001E+12;2023;NA;NA;NA;NA;NA;0;NA;0;NA;20019.32531;12.58032952;-81.70343825;0.005282251;74;FUENTES SECUNDARIAS 2020;0.005282253;1.64E-06;393456;0;0;0;0;4;2;0;0;3;3;1;0;0;0;0;0;2;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7034713923908;-81.7034389;-81.70338369;-81.70335674;-81.70331326;-81.70325996;-81.70318486;-81.70316098;-81.70314978;-81.7030696;-81.70297925;-81.70295158;-81.70292303;-81.7028416;-81.70284057;-81.70283927;-81.70283547;-81.70283218;-81.70282799;-81.70282777;-81.70281989;-81.70281987;-81.70281406;-81.70281405;-81.7028127;-81.70281072;-81.70280999; ;
-81.70280966;-81.70279787;-81.70279769;-81.70279764;-81.70279679;-81.70281201;-81.70281212;-81.70281776;-81.7028262;-81.7028411;-81.70285602;-81.7028562;-81.70285635;-81.70287768;-81.70287696;-81.70288171;-81.70298228;-81.70298305;-81.70307704;-81.70309305;-81.70311189;-81.7031118;-81.70311252;-81.70327755;-81.70327829;-81.70328009;-81.70332409; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.70338891;-81.70338922;-81.70342999;-81.70355934;-81.70361319;-81.70361326;-81.70375369;-81.70381474;-81.70381557;-81.70386022;-81.70389724;-81.70389818;-81.70393997;-81.70397377;-81.70403825;-81.70414145;-81.7041419;-81.70416682;-81.70423497;-81.70423538;-81.70430336;-81.70430376;-81.70432279;-81.70436485;-81.70426724;-81.70423634;-81.70423577; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.70422823;-81.70422778;-81.70416702;-81.70416687;-81.70416637;-81.70409545;-81.70409486;-81.70408927;-81.70408883;-81.70408841;-81.70403948;-81.70403889;-81.70403838;-81.70401372;-81.70401328;-81.70400727;-81.70398474;-81.70398428;-81.703984;-81.703952;-81.70390527;-81.70390487;-81.70390185;-81.70384604;-81.70384564;-81.70384561;-81.70383204; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.70383164;-81.70383142;-81.70383133;-81.7037724;-81.70377187;-81.70377165;-81.70377157;-81.70374018;-81.70369225;-81.70367634;-81.70367629;-81.70367619;-81.70367002;-81.70351265;-81.70347139;12.58108109;12.58106997;12.58108139;12.58109377;12.58111375;12.58111375;12.5811022;12.58109852;12.58109526;12.58107187;12.58101358;12.58099573;12.58097098; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.58097024;12.58097023;12.58095814;12.58092267;12.58089194;12.58084629;12.58084396;12.58073757;12.58073733;12.58066533;12.58066492;12.58052233;12.58033805;12.58027633;12.58024829;12.58014022;12.58014029;12.58008912;12.5799919;12.57993589;12.5799355;12.57991898;12.57989428;12.57985063;12.57980692;12.57980661;12.57980668;12.57977226;12.57977179; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.57976335;12.57958102;12.57958147;12.57963688;12.57964632;12.57965756;12.57965769;12.5796581;12.57975165;12.57975209;12.57975317;12.57977952;12.57978578;12.57978571;12.57977582;12.57971787;12.57969654;12.57969626;12.57965772;12.57964898;12.579649;12.5796501;12.57966384;12.57966417;12.57967893;12.57969772;12.57977428;12.57989887; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.57989941;12.5799295;12.58001138;12.58001187;12.58009354;12.58009402;12.58011688;12.5801683;12.58024813;12.58027251;12.58027297;12.58026541;12.58026497;12.58031292;12.58031308;12.58031359;12.58038628;12.58038688;12.58037921;12.58037861;12.58037803;12.58042571;12.58042629;12.58042679;12.58045083;12.58045126;12.58045712;12.58048169;12.58048218; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.58048249;12.58052285;12.58058176;12.58058227;12.58058608;12.58065634;12.58065684;12.58065689;12.58068309;12.58068387;12.58068431;12.58068442;12.58076033;12.58076101;12.5807613;12.58076157;12.58087048;12.58104351;12.581099;12.58109933;12.5811002;12.58114908;12.58109521; 12.5810810908197));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;2;4;880012004;1;88001200401;1;88001001;1;8.80012E+17;1;8.80012E+19;44;8.80012E+21;961896;IGAC;0;2023;NA;NA;NA;NA;NA;0;NA;0;NA;21518.06652;12.57035336;-81.71295211;0.007864371;15;VIV_CNPV2018;0.00786437;1.76E-06;393457;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7115764262111;-81.71157257;-81.71154453;-81.71147476;-81.71147359;-81.71146321;-81.71147128;-81.71150116;-81.7115366;-81.71154394;-81.71155603;-81.71157761;-81.71158265;-81.71159073;-81.71163382;-81.71165286;-81.7116531;-81.7116544;-81.71167831;-81.71170319;-81.71170578;-81.71168752;-81.7116732;-81.7116666;-81.71166248;-81.71165176;-81.71164848; ;
-81.71163218;-81.71162076;-81.71161314;-81.71161552;-81.7116198;-81.71163122;-81.71164027;-81.71165407;-81.71165821;-81.7116633;-81.7116883;-81.71171051;-81.71172199;-81.71172617;-81.71172967;-81.71174331;-81.71175139;-81.71175249;-81.7117537;-81.71175504;-81.7118443;-81.71188227;-81.71192635;-81.71193909;-81.71199232;-81.71199378;-81.7120149; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.71207752;-81.71213202;-81.71216164;-81.71220699;-81.71222668;-81.71222924;-81.71218073;-81.71210161;-81.71206373;-81.71213294;-81.71221052;-81.71228414;-81.71230832;-81.71237482;-81.71241245;-81.71264155;-81.71267274;-81.71276264;-81.7128441;-81.71289023;-81.71293383;-81.71297129;-81.71311968;-81.71322795;-81.71365939;-81.71398357;-81.71393688; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.71388305;-81.7138224;-81.71377639;-81.71373811;-81.71368489;-81.71362386;-81.71360241;-81.71355351;-81.71354684;-81.71352202;-81.71315508;-81.7129371;-81.71277939;-81.71275563;-81.71253501;-81.71252574;-81.71251336;-81.71244557;-81.71234883;-81.71232178;-81.71229695;-81.71229589;-81.71228777;-81.71228076;-81.71220137;-81.71210397;-81.7119884; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.71195695;-81.71195541;-81.71195147;-81.71194834;-81.71194522;-81.711937;-81.71189522;-81.71185953;-81.71181955;-81.71179957;-81.71180119;-81.71180385;-81.7116311;-81.71162608;-81.71162396;-81.71158833;-81.71158684;-81.71158514;-81.71158403;-81.71157643;12.57103751;12.57103741;12.57103669;12.57103489;12.57102281;12.57091572;12.57091167; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.57089669;12.57089146;12.57089038;12.57089037;12.57088914;12.57088885;12.57088839;12.57088592;12.57088484;12.57088252;12.57087001;12.57086757;12.57086504;12.57086478;12.57081013;12.57079343;12.57078575;12.57078094;12.57076844;12.57076462;12.57075606;12.57074701;12.57072845;12.57071132;12.5706999;12.57068515;12.57067468;12.57066897; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.57066866;12.57066829;12.57067503;12.5706739;12.57067343;12.57067583;12.57067311;12.57067255;12.57067222;12.57067149;12.57067068;12.5706698;12.57061055;12.57058535;12.5705695;12.57056492;12.5705505;12.5705501;12.57054438;12.57051674;12.57045693;12.57042442;12.57035013;12.57031787;12.57026048;12.57021057;12.57016945;12.57014582; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.56996944;12.56999766;12.57005101;12.57006377;12.57007269;12.57005692;12.57010693;12.57000509;12.57001581;12.57000455;12.56998753;12.5699538;12.56991173;12.56970641;12.56956647;12.56966855;12.56977667;12.56986509;12.56998093;12.57011603;12.57023625;12.57033942;12.57047329;12.57066699;12.57073617;12.57091924;12.5709498;12.57106351; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.57091548;12.57082279;12.57075572;12.57074708;12.57070576;12.57070546;12.57070506;12.57070286;12.57069973;12.57069885;12.57069805;12.57069801;12.57069775;12.57069752;12.57069495;12.57068837;12.57069506;12.57070081;12.57070633;12.57077664;12.57080907;12.57087146;12.57090852;12.57098427;12.57103138;12.57104423;12.57105422;12.57107125;12.57109277; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.57112418;12.57108403;12.57105994;12.57105994;12.57103709;12.57103716;12.57103721; 12.5710375116719));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;2;4;880012004;1;88001200401;1;88001001;1;8.80012E+17;1;8.80012E+19;49;8.80012E+21;961901;IGAC;0;2023;NA;NA;NA;NA;NA;0;NA;0;NA;13277.18711;12.56923605;-81.71339977;0.004641601;15;VIV_CNPV2018;0.004641601;1.09E-06;393458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7126688470896;-81.71269701;-81.71269751;-81.71266581;-81.71261449;-81.71255811;-81.71257977;-81.7126454;-81.7127184;-81.71277143;-81.71278124;-81.7128265;-81.71289231;-81.71298446;-81.71301516;-81.71305613;-81.71310728;-81.71316878;-81.7132419;-81.71329145;-81.71332773;-81.71337198;-81.71339496;-81.71340202;-81.7134243;-81.71349469; ;;
-81.71355812;-81.7136104;-81.71368119;-81.71374578;-81.71387375;-81.71402617;-81.71415298;-81.71424089;-81.71428812;-81.71426583;-81.71408682;-81.71402033;-81.71399767;-81.71356852;-81.71321029;-81.7131712;-81.71300913;-81.71265317;-81.71266885;12.56932095;12.56915629;12.56908169;12.5689939;12.5688852;12.56879171;12.56879126;12.56877795; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.56877464;12.56878286;12.56878143;12.56878115;12.56879653;12.56881892;12.56882447;12.56883713;12.56884399;12.56887087;12.5688862;12.56887012;12.56883404;12.56882495;12.56881102;12.56880622;12.56880042;12.56879397;12.56881665;12.56885142;12.56890814;12.56895287;12.56901325;12.56906446;12.56910279;12.56912231;12.56913885;12.56918614;12.56956596; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.56970704;12.56974997;12.56961603;12.56954506;12.56959837;12.56960223;12.5694294; 12.5693209469042));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;2;4;880012004;1;88001200401;1;88001001;1;8.80012E+17;1;8.80012E+19;51;8.80012E+21;961903;IGAC;0;2023;NA;NA;NA;NA;NA;0;NA;0;NA;1551.333615;12.57190125;-81.71220346;0.0018074;12;FUENTES SECUNDARIAS 2020;0.0018074;1.27E-07;393459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7118404446807;-81.71183918;-81.71183113;-81.71184509;-81.71187536;-81.71189586;-81.71202621;-81.71216242;-81.71226472;-81.7123651;-81.71257447;-81.71257066;-81.71255858;-81.7119133;-81.71184044;12.57200197;12.57194641;12.57190439;12.57187059;12.57188142;12.57181052;12.57180612;12.57179286;12.57180562;12.57182223;12.57182955;12.57186349; ;
